R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA0269:728-750,487.880392946629,430.098452494693,504.310477660399,449.686720659752,540.072866254356,499.166250008816
crRNA0270:730-752,580.811191234645,585.227594096569,540.705675053616,537.818979389868,520.098353974518,609.08139397558
crRNA0271:732-754,702.253464631206,711.595848518583,577.576132511148,663.705433075749,699.224872527107,723.563825282359
crRNA0272:734-756,643.550033401515,667.422369824249,717.570093706545,557.365919368337,699.588019672677,654.430498687748
crRNA0273:736-758,830.773918246337,848.827919289811,741.357714450366,818.487426499938,842.626720264403,786.231838104036
crRNA0274:738-760,616.67623665558,596.510691740009,595.93142935384,641.035500059627,572.500185716315,565.167326499135
crRNA0275:740-762,568.66870155788,577.203001065724,650.158217337126,749.839271522713,529.92500058203,459.586562066055
crRNA0276:762-784,503.930200027255,476.158633310143,559.698891922653,588.491548140383,407.280645596354,405.839103692494
crRNA0277:764-786,477.078884411394,515.040508678129,1201.02519964172,1244.70227013439,233.206246122186,218.269173914092
crRNA0278:766-788,545.905874813457,607.655986121358,1301.65619823685,1338.85543802374,280.699771358151,248.548373491229
crRNA0279:768-790,649.407416900397,726.027969954686,872.328561527591,936.007388598789,512.853853525449,436.726314556647
crRNA0280:770-792,656.725224906839,750.111518542347,680.378281237457,660.106606115448,757.57235319339,693.052355083391
crRNA0281:774-796,771.291228398512,764.341412324346,764.996686665006,773.254591084384,713.059629548693,750.810746082323
crRNA0282:776-798,607.018944279174,657.339250484286,679.514863542924,732.439590037959,717.234001565449,582.967162514326
crRNA0283:778-800,599.530610330621,546.594288968863,510.208590015182,692.330545970861,610.420025023396,560.164330272097
crRNA0284:780-802,664.430165916905,654.272544449066,654.492447189822,668.99289072053,624.159892720946,631.299594809543
crRNA0285:782-804,525.071030516142,545.032982328906,468.381002155326,483.400334863687,626.73832876738,528.489427888288
crRNA0286:784-806,660.115491876392,775.463187293722,920.234707416177,766.18563829356,577.066478138538,576.501702256227
crRNA0287:786-808,637.522122190041,741.957984270589,1256.99591515264,1354.48388466015,395.084442738159,382.844966831229
crRNA0288:788-810,698.426046796958,654.102972455201,1149.9202147012,1373.01198254434,405.331576240317,427.342406543043
crRNA0289:790-812,758.435417940943,731.214397601216,745.648309798775,753.716177399502,665.225655577745,714.678419485904
crRNA0290:792-814,750.540695298256,731.602691048708,739.875257434374,729.057840412347,835.442001814503,756.518165306
crRNA0291:794-816,700.744687180801,807.916596944668,825.74681011629,697.508592503954,874.291929949896,933.940982213324
crRNA0292:796-818,594.642888451492,577.837007126541,597.812447958221,629.154095531977,561.886844906851,563.32488647251
crRNA0293:798-820,699.928022721637,779.828865233524,744.349093179731,729.086823747075,683.873334247442,717.237823681094
crRNA0294:800-822,358.916689829674,296.094150592444,375.804387479978,381.802091672398,279.460151519591,370.115297081857
crRNA0295:823-845,583.092182448503,728.420811154192,733.943189196539,647.684860392025,637.010600760041,536.038676741275
crRNA0296:825-847,567.724532210271,621.54515604751,1215.84214327469,1235.45584096022,277.274390758079,256.593949726318
crRNA0297:827-849,529.250375815043,603.945970625493,936.685151574671,1060.16963017623,320.687437399002,235.056472351597
crRNA0298:829-851,587.31061331353,679.324866901752,776.609156610385,816.683514897349,685.750992226996,501.476250337338
crRNA0299:831-853,629.615367973027,672.199071021127,633.458338624938,613.075416697941,759.254160072783,734.270085545207
crRNA0300:833-855,545.315572016412,550.143498414509,548.813380663207,533.699192272518,538.118845479842,523.862572152108
crRNA0301:835-857,548.975633896021,492.442776330454,513.135335007172,536.271114463479,458.065721877079,514.707590298114
crRNA0302:837-859,630.069345671025,652.036515164498,655.919270730588,758.108889853134,511.1641652215,497.743333626977
crRNA0303:839-861,648.788386516282,585.363216494913,841.590694335294,844.867646112119,387.240425346991,322.460606691157
crRNA0304:841-863,530.377563067473,524.060731104316,533.099207862537,658.316433189572,440.370009861625,299.132638839897
crRNA0305:843-865,531.048604887754,606.692984939268,601.16791535223,612.11219601038,591.766613931336,548.906379947675
crRNA0306:845-867,696.933217990294,845.175401510869,816.713985359227,749.764290169502,703.181814609396,677.37892245422
crRNA0307:847-869,624.28265822842,584.196115168059,605.113772947574,617.689565984788,686.22111575296,694.469543238892
crRNA0308:849-871,434.108949238215,520.784577833983,473.853003346941,513.313940596843,489.34395050952,436.343253392126
crRNA0309:851-873,609.865860107183,570.551087275316,567.017160283109,691.785814535581,574.472191183525,605.032715174024
crRNA0310:853-875,723.746442148969,674.726356636245,662.647776057478,671.788334644506,605.307794062968,685.002439564856
crRNA0311:855-877,616.713165088199,553.889340983951,558.050476239889,680.489454103677,542.963586538009,560.250413275889
crRNA0312:857-879,860.76578522745,851.246695898421,909.659656536649,884.847695305428,797.680279840411,801.122843338674
crRNA0313:859-881,570.375963119769,549.645241983267,626.844341853903,566.534416074426,460.498466547166,466.199114789925
crRNA0314:861-883,526.387363459549,464.549136576407,677.305586750513,703.358286135818,330.430506453951,328.268576340098
crRNA0315:863-885,590.169936962749,592.121987125996,1533.76816358563,1678.77248664386,256.646017296119,219.111183795542
crRNA0316:865-887,702.183808415193,693.385615365957,1280.53807101994,1201.18631770938,390.928883500055,378.48623852649
crRNA0317:867-889,514.482857399836,489.373209901577,640.530804167486,739.706622508445,413.721174378912,398.440238716271
crRNA0318:891-913,233.856004852602,222.190383103751,202.481311431477,240.964798483947,268.230579431917,242.735404967032
crRNA0319:893-915,392.918539993596,347.290332106609,385.193661771713,315.672582586191,339.004332018951,464.647068422592
crRNA0320:895-917,284.828432409343,236.034390915683,216.833803449313,254.699138962261,211.097486177413,276.598255048055
crRNA0321:897-919,464.192857459753,443.241499926211,435.01999755869,480.408518012179,407.255045761479,448.198855805144
crRNA0322:899-921,530.869839752907,548.365741462445,660.896405042751,660.618940521561,457.640121318899,510.01144932317
crRNA0323:901-923,664.418025953712,614.807018353151,645.859721714931,662.561607295115,684.287122364729,638.427810533641
crRNA0324:903-925,503.27159652348,512.097595632447,499.229804137422,483.357706584881,503.05509355806,476.787952390313
crRNA0325:905-927,563.95398104779,590.244017579307,538.753277592883,516.158745355249,463.396696195291,529.778124297594
crRNA0326:907-929,548.662616410374,594.149469874798,646.803435202411,705.281630639329,463.54365604626,457.317167408383
crRNA0327:909-931,460.765904172691,416.459215172387,927.21550821745,1052.70250131002,242.066763466566,199.338674241983
crRNA0328:911-933,507.864811485823,526.898395324874,719.726954877738,665.428965418055,460.058665227741,407.928555556451
crRNA0329:913-935,528.964879702104,515.837365146465,594.136507652168,585.850777378486,446.079083587092,443.862359145502
crRNA0330:915-937,541.079885243977,576.854768342993,652.369414047139,600.847280768609,592.389971320058,556.965645563726
crRNA0331:917-939,799.205790750851,750.050283516359,738.479898596185,817.80920297456,695.76630891388,578.879403215141
crRNA0332:919-941,752.419386078368,858.737185652282,839.370761189865,708.835097050459,632.018006183156,738.716577318922
crRNA0333:921-943,769.643068723258,795.432126251463,958.283088930251,1008.43505252691,732.409185399064,639.407529236464
crRNA0334:923-945,724.935315129861,862.404077316089,933.627933403877,916.049513859337,692.756760279814,619.451828042455
crRNA0335:925-947,717.098486758697,670.569977411963,706.226744509503,659.68227444043,732.750533197251,674.612714146453
crRNA0336:927-949,560.681720981972,552.158391674097,525.092175966874,580.142801045365,560.826037668138,523.454506974685
crRNA0337:929-951,612.732039502634,565.914768959401,715.726402100212,820.255077864531,723.158666191744,647.481372543143
crRNA0338:931-953,687.41287902415,713.178507985581,645.800985396772,755.883682104374,677.653860350243,615.960301278368
crRNA0339:969-991,498.478116008298,509.70149865865,621.585049801507,653.796854304903,424.46108506918,407.142432219366
crRNA0340:971-993,835.741963780203,929.06399607607,1094.54758849159,948.291106434943,798.444197898133,866.457144004914
crRNA0341:973-995,538.57293190329,489.921923811656,582.633986959458,521.929882720956,537.947431798967,615.943236903624
crRNA0342:975-997,682.980258148182,664.628060113776,723.02871084625,769.244023791623,681.289270407325,711.124681825412
crRNA0343:977-999,476.405948550809,477.897492261153,436.937568798457,421.496717876736,446.12532319977,438.782014924123
crRNA0344:979-1001,571.24259823607,617.465558508668,787.509720939278,821.09966183986,427.598233379506,459.642802145419
crRNA0345:981-1003,618.565532665401,585.9766700057,1070.42684282707,1077.6136099424,277.796079653699,248.387370921619
crRNA0346:983-1005,730.762022175379,827.880705795239,727.527041556612,875.047986983812,825.378554034052,696.052599231023
crRNA0347:985-1007,645.858215142009,710.925008028738,680.714431722971,685.35307902749,731.266558631837,692.830035674674
crRNA0348:987-1009,863.409779772812,880.100867258692,752.879655586562,898.77012972447,871.406917995231,857.478500462657
crRNA0349:989-1011,701.534777754011,639.86492270363,598.173725429316,559.14209577519,604.439809393754,558.7147451204
crRNA0350:991-1013,481.276161374669,569.332184998672,475.998509837413,410.190278436196,598.905125395723,495.964905811719
crRNA0351:993-1015,632.399097859328,669.956206953462,640.608904055702,657.841792297182,725.209941783806,643.558085588236
crRNA0352:995-1017,732.509906524833,719.305681538817,783.465619285321,833.665730469418,664.172326508821,627.61388974094
crRNA0353:997-1019,603.547620222119,651.948735437672,936.498176407913,921.796259123199,523.802747907204,471.521320499007
crRNA0354:999-1021,875.11948569727,831.711864548452,1430.39151298794,1551.81455511497,447.483641974311,385.729749326176
crRNA0355:1001-1023,757.174320052786,826.416966529918,1647.02031587743,1409.08413787465,394.412941277682,383.844620938564
crRNA0356:1003-1025,740.370728236301,804.928428583395,819.281009680594,747.13803004693,712.958163964877,664.179769318573
crRNA0357:1005-1027,743.469218647992,848.883345289219,827.244490067124,812.760136643056,809.783749239958,769.445465471309
crRNA0358:1007-1029,629.852330534761,625.107593339571,587.913827261047,663.998797785419,654.000230098894,628.327133552316
crRNA0359:1009-1031,503.906562362784,444.595826965099,523.793361717289,470.459480415916,539.232187838905,446.376105061731
crRNA0360:1011-1033,322.652980000416,343.909120946723,343.608812949082,370.149628149238,355.894408653808,379.26881449244
crRNA0361:1013-1035,491.673592765453,475.834995476214,464.71067457621,491.126512276019,515.24595260862,500.20376100752
crRNA0362:1015-1037,371.761840407527,367.496295199103,910.058024424754,964.421437452651,201.348780809542,175.124328894796
crRNA0363:1017-1039,528.290298627326,468.64693777642,584.377554822832,698.021875948595,388.607403001864,379.448186715107
crRNA0364:1019-1041,605.629324613659,558.895819201502,595.196081910419,509.78404337329,582.211437383426,634.899496845711
crRNA0365:1021-1043,404.609646897292,397.104947853827,585.237014297825,630.835240759886,256.761930389405,250.968211793646
crRNA0366:1023-1045,473.308537912214,488.591263847154,503.961770053838,503.917031107303,482.352949596085,439.666724928125
crRNA0367:1025-1047,627.800039597818,605.586951366432,587.927217853867,650.762694655592,605.097515321311,606.853680627316
crRNA0368:1027-1049,572.910364498422,501.487369067554,518.676196731677,485.526572503065,482.363841466072,476.421366339335
crRNA0369:1029-1051,513.85188637128,515.536150328914,538.704587894561,541.239067202649,554.124143822542,589.861346206411
crRNA0370:1031-1053,532.356336160546,596.575984775979,547.49757469437,552.30128563656,689.502191829526,606.015410249618
crRNA0371:1033-1055,508.682032316513,528.329815621778,485.641272954755,449.761540480754,414.228881783265,493.045869941924
crRNA0372:1035-1057,508.629903793829,504.265542793546,459.715106989342,536.200541742294,422.365957358708,380.951624682337
crRNA0373:1037-1059,645.002709138681,624.184910371575,539.40538349541,605.11328881369,571.066618162642,547.272602143102
crRNA0374:1039-1061,438.183394853014,442.785321167142,396.793167092036,424.023653182041,433.494409873465,427.408870725063
crRNA0375:1041-1063,450.669293444591,437.634698664726,618.023706555103,617.123539013354,315.005406899268,326.813654660876
crRNA0376:1043-1065,362.802768282212,335.913086344584,383.345309996451,365.386140209888,311.081875031684,289.192788786666
crRNA0377:1045-1067,356.766621459267,291.80475000113,528.577822665106,577.119677640748,119.422594299786,164.309853198062
crRNA0378:1047-1069,605.154635049467,570.863501653157,525.979895318724,651.696548948031,634.332835530486,514.067379861217
crRNA0379:1049-1071,1306.17312898285,1143.91986988847,1155.99321977427,1387.80562236918,1162.59636210517,1206.11468504181
crRNA0380:1051-1073,473.35648429969,595.465888882724,549.312010233573,461.947140306575,467.384322477356,552.554060610976
crRNA0381:1053-1075,446.34894778149,489.182173665342,518.796837822995,444.030608740798,452.725538697975,427.161776536719
crRNA0382:1055-1077,674.944535448314,647.75301323804,598.428394846247,693.793423484334,719.269432484035,620.627233486113
crRNA0383:1057-1079,779.859230513789,819.451898208495,760.793605075459,732.234583047024,851.87580396459,832.296615711001
crRNA0384:1059-1081,517.398884361635,533.756981462541,622.963603185827,718.446122781414,318.066545267357,315.324814768212
crRNA0385:1061-1083,859.552655886601,859.870254503054,1124.50974083063,1326.31965967942,420.894326416059,420.765991780293
