R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA0264:283-305,316.211000972983,191.462510279306,185.196457211723,251.199922297679,281.283368532649,272.980925516891
crRNA0265:284-306,156.769397665479,188.260796060589,146.879948823091,200.415822482986,301.156650005065,336.28085027443
crRNA0266:285-307,304.631443190873,377.802277808665,330.799189088526,328.282930944981,333.259643152813,402.54795900498
crRNA0267:286-308,749.108314981066,856.778724928802,569.638758044335,647.497272637338,794.931258896617,768.500649009507
crRNA0268:287-309,635.984942801999,776.095526617121,629.667954519859,513.282151698506,712.380705088122,780.369384901546
crRNA0269:288-310,896.079625292452,1137.8892333322,1146.9408177664,945.853859048661,1380.42870535316,1173.02673066316
crRNA0270:289-311,1081.3525498062,1033.51334980201,936.200021628918,798.942713156155,1137.36318580593,766.522526360834
crRNA0271:290-312,913.003594358612,778.016555148352,1034.54572649307,676.516758245734,1089.97305306402,1011.8097347963
crRNA0272:291-313,896.970360506461,964.35632267771,1024.32799092277,886.001169981344,1122.07604621176,872.352088064846
crRNA0273:292-314,876.483450584267,648.026957868422,532.59946660199,611.222915626843,969.204650270106,691.353865711255
crRNA0274:293-315,675.177292218369,780.577926523326,752.280781363482,787.153547127744,900.412522096361,756.631913117468
crRNA0275:294-316,690.319790856511,577.589245056637,770.161818611511,606.688621000531,761.299551789453,617.174266386013
crRNA0276:295-317,517.517159338881,472.573018682703,551.757720796306,480.63523038906,506.004320566885,632.010186251062
crRNA0277:296-318,570.070536965377,500.107760963673,555.589371635169,457.056898332239,590.083588334797,684.430436440899
crRNA0278:297-319,648.455235798117,685.166842805544,777.825120289237,593.085737121595,797.98868681545,606.294591818311
crRNA0279:298-320,727.730669844864,716.543642148976,777.825120289237,758.134061519348,814.804540369033,788.281875496238
crRNA0280:299-321,632.422001945965,565.42273102551,459.798100663588,547.742790858476,562.566737065298,587.502426655917
crRNA0281:300-322,499.702455058713,411.74044852707,766.330167772647,413.527669919644,622.186581482545,497.49784614129
crRNA0282:301-323,631.531266731957,497.546389588699,671.816113747354,575.85541754161,583.96873249713,457.935393167827
crRNA0283:302-324,732.184345914906,804.910954585579,563.252673312896,641.149260160501,929.458087325275,664.649209954168
crRNA0284:303-325,731.293610700898,781.218269367069,773.993469450374,681.051052872046,915.699661690526,842.680248334749
crRNA0285:305-327,759.797137549167,845.252553741419,1053.70398068739,1068.27981395908,801.046114734283,794.216243442258
crRNA0286:306-328,561.163184825293,647.386615024678,1103.51544159261,1016.58885521913,603.842013969546,435.186982708086
crRNA0287:307-329,1030.58064260772,913.12889517823,1429.20576289599,1548.91504434814,799.517400774867,655.747658035139
crRNA0288:308-330,809.678309533637,843.971868053932,913.210116595738,821.614186287715,837.735249760281,985.105079039214
crRNA0289:309-331,660.034793580226,750.481812867381,1242.73208873798,706.443102779393,591.612302294213,565.743077520512
crRNA0290:310-332,717.041847276763,492.423646838751,609.232483379255,553.183944410051,486.13103909447,483.650987600578
crRNA0291:311-333,407.06599280184,323.373136090467,251.611738418686,261.175370475565,357.719066503478,364.963628680191
crRNA0292:312-334,525.533776264957,602.562615962633,553.034937742594,430.75798949963,501.418178688635,664.649209954168
crRNA0293:313-335,557.60024396926,470.651990151472,974.51653001755,845.192518344537,285.869510410899,267.046557570871
crRNA0294:314-336,497.030249416688,443.757590714245,758.666866094921,551.370226559526,343.960640868729,280.893416111583
crRNA0295:315-337,678.740233074402,567.984102400484,1296.37520048206,1094.57872279169,314.915075639814,275.9481094899
crRNA0296:316-338,727.730669844864,791.463754866965,1886.449429667,1540.75331402078,472.372613459721,331.335543652748
crRNA0297:317-339,699.227142996595,776.735869460865,1143.10916692753,1016.58885521913,567.152878943548,342.21521822045
crRNA0298:318-340,297.505561478806,179.936339091923,785.488421966964,613.94349240263,212.491240358903,108.796745677022
crRNA0299:319-341,534.441128405041,561.580673963049,1434.31463068114,1055.58378900541,317.972503558647,213.637246056697
crRNA0300:320-342,722.386258560814,646.746272180935,1588.85788118196,1204.30865274844,464.729043662638,354.083954112488
crRNA0301:321-343,464.963781712386,575.668216525406,1390.88925450735,1160.77942433584,316.44378959923,270.013741543881
crRNA0302:322-344,690.319790856511,722.947070586411,2388.39568955808,1913.47233230362,279.754654573233,239.352840489448
crRNA0303:323-345,618.170238521831,567.343759556741,1048.59511290224,817.986750586665,504.475606607469,353.094892788152
crRNA0304:324-346,798.989486965536,818.358154304192,2502.06799777769,2611.75370475565,373.006206097643,389.690161788605
crRNA0305:325-347,891.62594922241,863.182153366237,2393.50455734324,1914.37919122888,516.705318282801,421.340124167375
crRNA0306:326-348,498.811719844705,610.887072931298,823.804930355596,855.167966522423,435.683478433723,554.86340295281
crRNA0307:327-349,681.412438716427,670.438957399444,2015.44834124206,1898.96258949942,322.558645436897,358.040199409835
crRNA0308:328-350,929.927563424772,979.724550927554,1668.0453318518,1422.86165373667,764.356979708286,663.660148629832
crRNA0309:329-351,1122.32636965059,1009.18032173976,991.120350319291,1020.21629092018,1262.71773047809,1032.58002260737
crRNA0310:330-352,826.602278599797,708.859528024054,591.351446131226,551.370226559526,963.08979443244,669.594516575851
crRNA0311:331-353,1153.50210214088,1178.87117533178,1919.65707027048,1965.16329104357,805.632256612533,540.027483087762
crRNA0312:332-354,913.003594358612,1078.9776917078,1433.03741373485,1152.61769400848,963.08979443244,895.100498524587
crRNA0313:333-355,1394.00060992315,1418.99974173559,2609.35422126586,2641.68004928931,697.093565493957,681.46325246789
crRNA0314:334-356,845.307718093973,868.304896116185,1388.33482061478,1504.47895701029,801.046114734283,505.410336735982
crRNA0315:335-357,626.186855447907,697.333356836671,954.081058876946,888.721746757131,585.497446456547,577.611813412551
crRNA0316:336-358,640.438618872041,636.500786681038,1051.14954679481,1246.93102223577,484.602325135053,398.591713707634
crRNA0317:337-359,1048.39534688789,948.988094427866,1784.27207396398,1787.41894169215,455.556759906138,511.344704682002
crRNA0318:338-360,831.946689883847,879.831067303568,1970.74574812199,1830.04131117948,556.451881227632,482.661926276241
crRNA0319:339-361,805.224633463595,881.111752991055,1880.06334493556,1585.18940135864,466.257757622054,483.650987600578
crRNA0320:340-362,1737.82440253039,1548.34899617178,2489.29582831482,2566.41075849253,941.687799000608,974.225404471512
crRNA0321:341-363,756.234196693133,789.542726335735,1166.09907196071,813.452455960353,599.255872091296,685.419497765236
crRNA0322:342-364,559.381714397276,652.509357774626,1581.19457950423,1341.24435046306,304.214077923898,278.91529346291
crRNA0323:343-365,471.198928210445,454.643419057885,549.203286903731,569.507405064774,392.879487570059,389.690161788605
crRNA0324:344-366,794.535810895494,757.52558414856,793.15172364469,860.609120073997,759.770837830036,652.78047406213
crRNA0325:345-367,554.928038327234,509.712903619826,742.06304579318,837.030788017175,377.592347975893,329.357421004074
crRNA0326:346-368,585.21303560352,543.010731494488,489.174090428207,521.443882025868,530.46374391755,581.568058709897
crRNA0327:347-369,482.778485992554,543.651074338231,956.635492769522,745.438036565675,356.190352544061,351.116770139479
crRNA0328:348-370,531.768922763016,598.720558900172,858.289787905365,730.021434836215,492.245894932136,384.744855166922
crRNA0329:349-371,757.124931907142,678.123071524366,1279.77138018032,1726.65939369957,402.051771326558,409.471388275336
crRNA0330:350-372,667.160675292293,631.37804393109,1984.79513453116,1635.97350117333,241.536805587818,279.904354787246
crRNA0331:351-373,694.773466926553,633.939415306064,1952.86471087396,1565.23850500286,270.582370816733,322.433991733719
crRNA0332:352-374,667.160675292293,724.227756273898,1559.48189141734,1473.64575355136,373.006206097643,449.033841248798
crRNA0333:353-375,799.880222179545,809.393354491783,1379.39430199077,1385.68043780091,677.220284021541,641.900799494427
crRNA0334:354-376,662.706999222251,699.894728211645,698.637669619397,717.325409882541,866.780814989196,642.889860818764
crRNA0335:374-396,680.521703502419,596.159187525198,805.923893107568,763.575215070922,539.63602767405,420.351062843038
crRNA0336:375-397,771.376695331276,724.227756273898,1122.67369578693,1128.1325030264,661.933144427375,583.54618135857
crRNA0337:376-398,658.253323152209,640.983186587243,1056.25841457997,808.011302408779,545.750883511716,681.46325246789
crRNA0338:377-399,595.011122957612,617.930844212477,825.082147301884,706.443102779393,611.485583766629,545.961851033781
crRNA0339:378-400,710.806700778705,582.071644962841,2075.47753771759,1654.11067967858,296.570508126815,395.624529734624
crRNA0340:379-401,801.661692607562,813.235411554244,2910.77742058977,2293.44622198855,403.580485285975,262.101250949188
crRNA0341:380-402,626.186855447907,705.017470961593,1192.92062783275,1348.49922186516,457.085473865555,505.410336735982
crRNA0342:381-403,827.493013813805,721.02604205518,1035.82294343936,629.360094132091,895.826380218111,734.872563982064
crRNA0343:382-404,577.196418677444,561.580673963049,832.74544897961,780.805534650908,473.901327419137,453.979147870481
crRNA0344:383-405,613.716562451789,570.545473775458,988.565916426715,875.118862878195,470.843899500304,351.116770139479
crRNA0345:384-406,340.260851751209,468.090618776498,1730.6289622199,1623.27747621966,169.687249495239,138.468585407118
crRNA0346:385-407,731.293610700898,705.657813805336,2738.35313284093,2671.60639382297,284.340796451482,152.31544394783
crRNA0347:387-409,527.315246692974,560.299988275562,1038.37737733194,896.883477084492,380.649775894726,399.58077503197
crRNA0348:388-410,506.828336770781,466.809933089011,816.141628677869,911.39321988869,247.651661425485,227.484104597409
crRNA0349:389-411,502.374660700739,542.370388650744,657.766727338189,704.629384928868,483.073611175637,518.268133952357
crRNA0350:390-412,603.027739883688,510.993589307313,565.807107205471,513.282151698506,684.863853818624,586.51336533158
crRNA0351:391-413,556.709508755251,601.92227311889,643.717340929024,701.908808153081,694.036137575123,628.053940953716
crRNA0352:392-414,756.234196693133,575.668216525406,1743.40113168277,1344.87178616411,321.02993147748,319.466807760709
crRNA0353:393-415,569.179801751369,604.483644493863,1324.47397330039,1266.88191859154,363.833922341144,311.554317166016
crRNA0354:394-416,722.386258560814,670.438957399444,816.141628677869,686.49220642362,668.048000265042,568.710261493522
crRNA0355:395-417,727.730669844864,541.089702963257,742.06304579318,565.879969363724,678.748997980958,479.694742303232
crRNA0356:396-418,678.740233074402,566.703416712997,716.518706867425,625.732658431041,573.267734781214,615.19614373734
crRNA0357:397-419,634.203472373982,585.913702025302,952.803841930658,838.8445058677,583.96873249713,421.340124167375
crRNA0358:398-420,636.875678016007,720.385699211437,885.111343777408,730.021434836215,666.519286305625,675.528884521871
crRNA0359:399-421,642.220089300058,691.570271242979,747.171913578331,700.095090302556,700.15099341279,493.541600843943
crRNA0360:400-422,627.077590661915,630.737701087347,1274.66251239517,777.178098949858,398.994343407725,448.044779924462
crRNA0361:401-423,441.804666148167,439.275190808041,728.013659384015,592.178878196333,357.719066503478,388.701100464268
crRNA0362:402-424,430.225108366058,621.772901274938,811.032760892718,791.687841754056,542.693455592883,374.854241923556
crRNA0363:403-425,410.628933657873,384.846049089843,964.298794447248,1134.48051550324,284.340796451482,228.473165921745
crRNA0364:404-426,427.552902724033,400.854620183431,766.330167772647,669.261886843635,262.93880101965,306.609010544334
crRNA0365:405-427,489.904367704621,478.336104276394,918.318984380889,808.011302408779,298.099222086231,277.926232138573
crRNA0366:406-428,465.854516926394,343.864107090259,1284.88024796547,1309.50428807887,108.538691118577,143.413892028801
crRNA0367:407-429,202.196893579907,127.428225904956,376.778999154885,394.483632489135,58.0911304578297,85.0592738929442
crRNA0368:408-430,279.690857198638,240.128566403812,620.727435895844,493.331255342734,113.124832996826,101.873316406666
crRNA0369:409-431,326.009088327075,364.355078090051,403.600555026928,357.302416553377,359.247780462894,385.733916491258
crRNA0370:410-432,410.628933657873,348.986849840207,432.976544791546,479.728371463798,279.754654573233,280.893416111583
crRNA0371:411-433,319.773941829016,249.733709059965,338.462490766253,312.866329215521,258.352659141401,282.871538760256
crRNA0372:412-434,567.398331323352,506.511189401108,515.995646300249,361.836711179689,678.748997980958,556.841525601483
crRNA0373:413-435,554.037303113226,464.248561714037,533.876683548278,458.870616182763,596.198444172463,454.968209194818
crRNA0374:414-436,550.474362257192,470.011647307729,574.747625829486,338.258379122867,450.970618027889,583.54618135857
crRNA0375:415-437,558.490979183268,614.088787150016,619.450218949557,603.968044224744,544.222169552299,741.79599325242
crRNA0376:416-438,599.464799027654,585.913702025302,693.528801834246,640.242401235239,567.152878943548,507.388459384655
crRNA0377:417-439,394.595699805722,457.204790432859,763.775733880072,769.016368622497,382.178489854143,295.729335976631
crRNA0378:419-441,429.33437315205,465.529247401524,517.272863246537,651.124708338388,354.661638584645,411.449510924009
crRNA0379:420-442,269.002034630537,228.602395216429,213.295230030054,287.474279308174,217.077382237153,227.484104597409
crRNA0380:421-443,394.595699805722,356.670963965129,374.224565262309,465.2186286596,369.94877817881,358.040199409835
crRNA0381:422-444,469.417457782428,379.723306339895,664.152812069628,585.830865719496,374.53492005706,368.919873977537
crRNA0382:423-445,544.239215759133,553.256216994384,1104.7926585389,1058.3043657812,333.259643152813,273.969986841227
